pre,temp,sault,density
7.9,11.228,34.36,26.23595478
9.1,11.229,34.36,26.23579931
19.6,11.225,34.36,26.23676452
29.4,11.232,34.359,26.23492998
39.2,11.232,34.36,26.23592875
49.1,11.234,34.359,26.23500874
59.3,11.238,34.36,26.23528757
69.5,11.24,34.361,26.23593138
79.3,11.239,34.361,26.23633517
89.3,11.241,34.36,26.23541843
99.5,11.24,34.36,26.23583162
109.4,11.241,34.36,26.23587364
119.5,11.241,34.36,26.23610267
129.4,11.242,34.359,26.23536684
139.5,11.244,34.36,26.23601014
149.4,11.243,34.36,26.23641746
159.4,11.248,34.36,26.23573411
169.5,11.24,34.359,26.23664311
179.1,11.24,34.358,26.23608354
189,11.239,34.357,26.23571302
199,11.197,34.348,26.23657122
219.1,10.364,34.275,26.32779828
239,9.854,34.226,26.37678653
258.8,9.556,34.191,26.39927186
279.3,8.979,34.138,26.45122782
299.5,8.717,34.126,26.48324093
319.2,8.406,34.115,26.52272297
339.1,8.158,34.106,26.55332208
359.2,7.79,34.09,26.59523023
379,7.434,34.074,26.63391125
399.2,7.056,34.062,26.67731972
419.1,6.88,34.055,26.69599704
439.6,6.416,34.053,26.75609091
459.3,6.325,34.069,26.78071734
479.2,6.026,34.053,26.80627842
499.2,5.793,34.061,26.84169862
519.1,5.592,34.065,26.86948152
539.2,5.365,34.083,26.91094211
559,5.198,34.107,26.94964202
579.1,5.057,34.124,26.97951767
599.5,4.894,34.141,27.01163917
619.5,4.75,34.158,27.04135186
639.2,4.629,34.177,27.06990347
659.5,4.54,34.189,27.08927992
679.2,4.395,34.206,27.11850561
699.4,4.309,34.221,27.13970526
719.4,4.213,34.238,27.16345039
739.2,4.119,34.255,27.18688109
759.5,4.031,34.272,27.20960141
779.6,3.957,34.284,27.22683522
799.3,3.897,34.297,27.24339151
824.1,3.787,34.308,27.26332574
849,3.709,34.323,27.28316437
874,3.661,34.336,27.29841471
899.2,3.618,34.346,27.31076333
923.9,3.539,34.361,27.33053946
949.4,3.468,34.375,27.34868823
974.5,3.41,34.386,27.36315281
999.3,3.343,34.4,27.38081146
1049,3.217,34.426,27.41363511
1099.4,3.11,34.446,27.43975746
1149.4,3.014,34.464,27.46315278
1199.2,2.9,34.483,27.48882155
1249,2.803,34.502,27.51285114
1299.5,2.719,34.518,27.5332533
1399.4,2.552,34.55,27.57369944
1499.5,2.412,34.576,27.60678064
1599.3,2.313,34.596,27.63150342
1698.9,2.234,34.612,27.65130202
1799.1,2.142,34.63,27.6736443
1898.9,2.064,34.645,27.69238574
1998.8,1.984,34.659,27.71039642
8.1,11.124,34.353,26.24942514
9.3,11.125,34.353,26.24927041
19.1,11.125,34.353,26.24948783
29,11.126,34.353,26.24952636
39.5,11.127,34.353,26.24957845
49.3,11.129,34.353,26.24943394
59.4,11.13,34.354,26.25025611
69.1,11.131,34.356,26.25184809
78.9,11.131,34.356,26.25206679
89.4,11.135,34.356,26.2515764
99,11.135,34.356,26.2517911
109.3,11.121,34.355,26.25377895
119.2,11.099,34.355,26.25798068
129.3,11.084,34.352,26.25858105
139.2,10.993,34.348,26.27208022
149.1,10.983,34.346,26.27253738
159.4,10.98,34.346,26.27330343
169.1,10.978,34.346,26.27387672
178.8,10.975,34.346,26.27462945
189,10.975,34.346,26.27485511
199,10.976,34.344,26.27333944
219.4,10.681,34.309,26.29896567
239.2,10.186,34.265,26.35102584
259.6,9.245,34.167,26.43112224
279.2,9.079,34.163,26.45493007
299.2,8.637,34.135,26.50268451
319.2,8.398,34.119,26.52707639
339.2,7.904,34.087,26.57595233
359.3,7.503,34.073,26.62307542
379,7.242,34.069,26.65688534
399.2,7.062,34.061,26.67570993
419.4,6.807,34.053,26.70424748
439.1,6.462,34.052,26.74931574
459.2,6.112,34.055,26.79681526
479.1,5.92,34.057,26.82265266
499,5.672,34.064,26.85881871
519.5,5.478,34.076,26.89182852
539.4,5.303,34.089,26.92296899
559.2,5.192,34.101,26.94558322
579.5,5.07,34.111,26.96773046
599.6,4.923,34.13,26.99965565
619.6,4.798,34.149,27.02889166
639.4,4.688,34.165,27.05392003
659.2,4.592,34.181,27.07728848
679.2,4.458,34.2,27.10701387
699.2,4.39,34.21,27.12238925
719.2,4.291,34.226,27.14574327
739.4,4.207,34.241,27.16662933
759.1,4.098,34.26,27.19318578
779.1,4.009,34.275,27.21439102
799.4,3.937,34.284,27.22901596
824.4,3.853,34.297,27.24800007
849.4,3.765,34.314,27.2704809
874.4,3.69,34.331,27.29159829
899.2,3.619,34.347,27.31146315
924.4,3.55,34.361,27.32948507
949.6,3.48,34.373,27.34595098
974.3,3.398,34.389,27.3666778
999.2,3.321,34.404,27.38606125
1049.5,3.205,34.426,27.41474427
1099.2,3.069,34.456,27.4514569
1149.3,2.965,34.474,27.47551968
1199.1,2.88,34.489,27.49537802
1249,2.798,34.505,27.51568424
1299.4,2.724,34.518,27.53282266
1399.4,2.579,34.545,27.56743111
1499.3,2.446,34.572,27.60078155
1599.5,2.337,34.592,27.6263612
1699,2.228,34.614,27.65338242
1799.2,2.13,34.633,27.6769888
1899.4,2.059,34.647,27.69437867
1999.5,1.991,34.659,27.70986759
8.2,10.855,34.343,26.29005441
9.3,10.861,34.343,26.28900619
19.4,10.853,34.342,26.28987329
29,10.858,34.343,26.289966
39.5,10.859,34.342,26.2892346
49.3,10.857,34.343,26.29058206
59.2,10.859,34.343,26.29043866
69.1,10.873,34.343,26.2881525
79.3,10.874,34.343,26.28819478
89.2,10.843,34.34,26.29160397
99.3,10.844,34.34,26.29164405
109.2,10.848,34.341,26.29192432
118.9,10.849,34.34,26.29117714
129.4,10.833,34.339,26.29347636
139.2,10.836,34.339,26.29315449
149.4,10.824,34.339,26.29551178
159.3,10.819,34.338,26.29583671
169.3,10.813,34.338,26.29712044
179.2,10.81,34.338,26.29786841
189.2,10.811,34.338,26.29790775
199,10.814,34.337,26.29680835
219.2,10.796,34.336,26.29966488
238.8,10.701,34.324,26.30754758
258.8,10.339,34.282,26.33839887
279.3,9.887,34.24,26.38297378
299.6,9.431,34.195,26.42361927
319.6,8.994,34.154,26.46208725
339.6,8.509,34.122,26.5128389
359.3,8.03,34.102,26.56950314
379.3,7.43,34.077,26.6368407
399.2,7.116,34.065,26.67144376
419.5,6.701,34.061,26.72471536
439.3,6.557,34.053,26.73768235
459,6.168,34.056,26.7905138
479.5,5.936,34.059,26.82225181
499.4,5.752,34.066,26.85067209
519.3,5.663,34.065,26.86091696
539.5,5.342,34.086,26.91602418
559.3,5.236,34.097,26.93731487
579,5.108,34.106,26.95941318
599.3,4.921,34.131,27.00067106
619.3,4.83,34.143,27.02056774
639.4,4.752,34.154,27.038139
659.1,4.568,34.182,27.08068632
679.3,4.46,34.199,27.10600602
699.2,4.37,34.213,27.12689684
719,4.257,34.233,27.15487425
738.9,4.168,34.249,27.17703961
759.3,4.073,34.264,27.19893721
779.4,3.991,34.278,27.21861121
799,3.933,34.287,27.23180429
824.1,3.867,34.3,27.24898639
849.5,3.77,34.316,27.27158021
874.2,3.68,34.334,27.29496586
899.3,3.577,34.356,27.32270473
924.3,3.516,34.368,27.33833077
949.5,3.459,34.38,27.3535328
974.3,3.413,34.388,27.36446262
999.2,3.356,34.4,27.37959104
1048.8,3.253,34.419,27.40472053
1099.5,3.163,34.436,27.42694216
1149.4,3.054,34.458,27.45476467
1199.3,2.949,34.479,27.48128781
1249.3,2.871,34.495,27.50131271
1299.1,2.783,34.511,27.52212779
1399.5,2.603,34.54,27.5614086
1499,2.468,34.567,27.59496104
1599.3,2.361,34.589,27.62201053
1699.2,2.25,34.611,27.64922765
1799.2,2.132,34.633,27.67683235
1899.2,2.04,34.651,27.69904935
1999.4,1.962,34.663,27.71528093
11,19.154,34.98,24.96699044
19.5,19.154,34.98,24.96738009
29.2,19.155,34.98,24.96756852
39.3,19.158,34.98,24.96726278
49.5,19.152,34.981,24.97003302
59.4,19.152,34.981,24.97048742
69,19.149,34.98,24.97093266
78.8,19.152,34.981,24.97137831
89.3,19.152,34.979,24.97033239
99.2,19.156,34.98,24.97052702
108.8,19.153,34.979,24.9709727
119.1,19.154,34.979,24.97119039
129.3,19.155,34.979,24.97140371
139.4,19.158,34.98,24.97186476
149.1,19.159,34.979,24.97129134
159.3,19.162,34.979,24.97099334
169,19.16,34.979,24.97195253
179.1,19.157,34.978,24.97242185
189.4,19.114,34.967,24.97548456
199.5,18.879,34.922,25.00133779
219.1,17.866,34.81,25.16860999
239.1,17.533,34.798,25.24113271
259.1,17.311,34.788,25.28764683
279,17.188,34.789,25.31858893
299,17.042,34.778,25.34562721
318.8,16.889,34.767,25.37409514
339.3,16.746,34.757,25.40078686
359.3,16.536,34.74,25.43745115
379.3,16.133,34.699,25.49948378
399.1,15.815,34.674,25.55313438
419,15.293,34.625,25.63250812
439.2,14.851,34.592,25.70431782
459,14.373,34.554,25.77798402
479.4,13.802,34.515,25.86788647
499.5,13.353,34.483,25.93541084
519.3,12.671,34.438,26.03661431
539.2,12.191,34.404,26.10339173
559,11.715,34.367,26.16473314
579.1,11.144,34.328,26.23932396
599.3,10.657,34.29,26.29663094
619.2,10.122,34.25,26.35799907
639.5,9.586,34.219,26.42351206
659.5,8.984,34.201,26.50652408
679.2,8.147,34.117,26.56899589
699.5,7.761,34.115,26.62420785
719.3,7.556,34.126,26.66248455
739.3,7.281,34.118,26.69509227
759.2,6.97,34.119,26.73881141
779.1,6.718,34.148,26.7957213
799.3,6.3,34.116,26.82517415
824.6,5.518,34.063,26.88002017
849.1,5.051,34.064,26.93528638
874,4.924,34.088,26.9688756
898.9,4.871,34.145,27.02026243
924.4,4.727,34.177,27.0618313
949.5,4.52,34.196,27.09962619
974.5,4.286,34.207,27.13338701
999,4.197,34.225,27.15717617
1049,3.957,34.269,27.21711978
1099.2,3.763,34.297,27.25914033
1149.5,3.611,34.32,27.29268323
1199,3.456,34.342,27.32542597
1249,3.295,34.369,27.36242536
1299.4,3.149,34.395,27.39695509
1399.1,2.965,34.43,27.44215113
1499.4,2.738,34.464,27.48982694
1599.2,2.599,34.49,27.52311162
1699.2,2.423,34.52,27.56238182
1798.9,2.301,34.543,27.5913409
1899,2.194,34.56,27.61412192
1999.4,2.111,34.576,27.63409342
2008.8,2.106,34.577,27.63534483
10.7,19.871,35.025,24.81527205
19.3,19.871,35.025,24.81568652
29.5,19.871,35.025,24.81617826
39,19.846,35.022,24.82090642
49.2,19.698,35.004,24.84637543
59.2,19.596,34.995,24.86655098
69,19.563,34.993,24.8740639
79.4,19.458,34.99,24.89948609
89,19.434,34.989,24.90538112
99,19.408,34.983,24.90798627
109,19.277,34.967,24.92999174
119.4,19.256,34.981,24.94656799
128.7,19.219,34.996,24.96796071
138.7,19.165,34.994,24.98073862
148.9,19.053,34.972,24.99302254
159.1,18.786,34.944,25.03987717
169.3,18.779,34.944,25.04210384
179,18.779,34.943,25.04177434
188.8,18.7,34.937,25.05755329
199.3,18.696,34.942,25.06285435
219.6,18.338,34.894,25.11660596
239.2,17.624,34.804,25.22373126
258.9,17.27,34.775,25.28747235
279.2,17.007,34.773,25.34929321
298.8,16.829,34.745,25.37053163
319,16.632,34.727,25.40358822
339,16.433,34.721,25.4459431
359.3,16.05,34.683,25.50536857
379.4,15.765,34.66,25.5529116
399.2,15.312,34.625,25.62763208
419.1,14.876,34.589,25.69592164
439.3,14.528,34.562,25.75057524
459.1,14.006,34.526,25.83346533
479,13.546,34.497,25.90647091
499.5,13.071,34.461,25.97495907
519.5,12.448,34.427,26.07141075
539.2,11.914,34.388,26.14338065
558.9,11.535,34.362,26.19412924
579.1,11.007,34.322,26.25922125
599.3,10.341,34.278,26.34206966
618.9,9.839,34.238,26.39616425
638.8,9.241,34.185,26.4527928
659.4,8.681,34.147,26.51141897
679.1,8.295,34.136,26.56183105
699.5,7.827,34.097,26.60052016
719.5,7.478,34.077,26.63496829
739.5,7.122,34.063,26.67371148
759.1,6.677,34.059,26.73068148
779,6.379,34.061,26.77135623
799.3,6.115,34.07,26.81228575
824.3,5.773,34.076,26.85963304
849.1,5.484,34.083,26.90015594
874.3,5.239,34.103,26.94493711
899,5.116,34.124,26.97597175
924.4,4.9,34.133,27.00775822
948.9,4.752,34.162,27.04741331
974.4,4.605,34.174,27.07322268
999.3,4.39,34.194,27.11234225
1049.5,4.15,34.234,27.16962821
1099,3.863,34.278,27.23411375
1149.2,3.658,34.314,27.28335045
1199.1,3.465,34.35,27.33095428
1249.5,3.348,34.375,27.3622881
1299.2,3.207,34.397,27.39325887
1398.9,2.962,34.427,27.44001849
1499.5,2.725,34.465,27.49174061
1599.1,2.543,34.498,27.53419302
1699.5,2.419,34.522,27.56431169
1799.2,2.298,34.545,27.59318508
1898.9,2.187,34.563,27.61707548
1999.2,2.083,34.581,27.6402655
2007.2,2.074,34.582,27.64181391
7.6,19.816,34.982,24.79673801
8.8,19.816,34.982,24.79679558
19.2,19.812,34.982,24.79834265
29.1,19.815,34.982,24.7980319
39.6,19.8,34.979,24.80017477
49.3,19.774,34.977,24.80591713
59.5,19.761,34.978,24.81056809
69.4,19.753,34.976,24.81160647
79,19.751,34.976,24.81258861
89.3,19.752,34.976,24.81282059
98.9,19.752,34.976,24.81328046
109.5,19.753,34.976,24.81352723
119.3,19.752,34.976,24.81425817
129.4,19.752,34.976,24.81474247
139.4,19.74,34.974,24.81682781
149,19.722,34.973,24.82122022
159.2,19.69,34.968,24.82623158
168.9,19.655,34.964,24.83275184
179.3,19.607,34.958,24.84114228
189.1,19.444,34.935,24.86625413
199.5,19.389,34.923,24.87176603
219.2,19.19,34.898,24.90469276
239,18.918,34.871,24.95424717
259.4,17.778,34.801,25.18486942
279.3,17.539,34.796,25.23980041
299.1,17.369,34.793,25.27920462
318.8,17.211,34.806,25.32774828
339,17.141,34.802,25.34214896
359.2,16.888,34.774,25.38128864
379.5,16.547,34.736,25.43259394
399.4,16.099,34.691,25.50183105
419.1,15.722,34.66,25.56399806
439.1,15.384,34.634,25.6200323
459.4,14.957,34.602,25.6897184
479.4,14.516,34.564,25.75597386
499.2,14.078,34.53,25.82277505
519.4,13.27,34.471,25.94342724
539,12.649,34.428,26.03368877
559.4,11.802,34.378,26.15709058
579.6,11.336,34.329,26.20536396
599.4,10.537,34.267,26.29962389
618.9,10.31,34.242,26.31970947
639.1,9.709,34.215,26.40014622
658.8,9.377,34.191,26.43598557
679.6,8.659,34.144,26.51280588
699.5,7.805,34.08,26.59034064
719.4,6.922,33.997,26.6485963
739.5,6.349,33.96,26.69496967
759.2,5.877,33.928,26.72911955
779.1,5.493,33.945,26.78906469
799.5,5.296,33.982,26.8416736
824.1,5.106,34.031,26.9026171
849.6,4.895,34.078,26.96394358
874.6,4.729,34.101,27.00080255
899.4,4.639,34.123,27.02832742
924.4,4.498,34.15,27.0652068
949.4,4.392,34.167,27.09021861
974.2,4.241,34.201,27.13330619
999,4.137,34.22,27.15938773
1049,3.872,34.267,27.22404228
1098.9,3.748,34.29,27.25503554
1149.5,3.577,34.318,27.29436325
1199.5,3.412,34.348,27.33436673
1249,3.215,34.382,27.38017531
1299.5,3.096,34.409,27.41293436
1399,2.865,34.452,27.46852862
1499.1,2.679,34.487,27.51325601
1599.5,2.491,34.516,27.55291497
1699.4,2.365,34.535,27.57911117
1799.1,2.251,34.554,27.60414296
1899,2.112,34.573,27.63094891
1999,2.022,34.588,27.65056089
2007,2.022,34.588,27.650613
8.7,20.383,35.025,24.67963714
9.7,20.385,35.026,24.67991553
19.6,20.388,35.026,24.67960883
29.2,20.391,35.026,24.67928742
39.5,20.391,35.026,24.67980177
49.2,20.395,35.026,24.67921904
59.3,20.396,35.026,24.67945704
69.2,20.397,35.026,24.67968525
79.2,20.398,35.026,24.67991868
89.5,20.4,35.026,24.67990059
99.1,20.334,35.016,24.69034204
109,20.252,35.007,24.70576609
119.3,20.239,35.004,24.70743851
129.2,20.213,35,24.71177213
139.4,20.082,34.986,24.73623827
149.4,20.024,34.977,24.74515101
159.2,19.922,34.974,24.77015344
169.1,19.897,34.983,24.78405927
179.4,19.844,34.976,24.7931001
189.1,19.705,34.939,24.80161735
199.4,19.764,34.97,24.81039256
219.1,19.634,34.944,24.82533612
239.3,19.224,34.894,24.89386145
259.5,18.2,34.828,25.10201647
279,17.641,34.799,25.21742517
298.9,17.31,34.789,25.29026006
319.3,17.15,34.786,25.32694221
339.1,16.992,34.781,25.36134607
358.7,16.872,34.771,25.38272939
378.8,16.738,34.755,25.40265336
398.9,16.511,34.731,25.43784288
419.5,16.203,34.695,25.48189028
439.2,15.71,34.649,25.5589403
459.5,14.972,34.591,25.67797636
479.1,14.536,34.552,25.74243429
498.8,13.843,34.505,25.85227289
519,13.338,34.466,25.92584269
539.3,12.597,34.416,26.03451901
559.4,12.143,34.385,26.09829469
579.4,11.649,34.352,26.16581192
599.4,11.315,34.326,26.20731738
618.9,10.604,34.279,26.29774491
639.2,10.407,34.256,26.31439914
659.5,9.673,34.199,26.39397556
679.5,8.972,34.152,26.47038724
699.5,8.372,34.11,26.53018553
718.9,7.327,34.051,26.63565337
739.3,6.742,34.008,26.68159415
759.1,6.235,33.968,26.71606264
779.1,5.74,33.942,26.75711987
799.6,5.637,33.991,26.8085404
824.2,5.444,34.006,26.84363598
849,5.12,34.036,26.90523682
874.1,4.947,34.082,26.96153993
899.2,4.778,34.098,26.99327003
924.1,4.718,34.119,27.01676956
949.5,4.554,34.141,27.05228085
974.1,4.433,34.163,27.08291968
999.2,4.282,34.192,27.12209853
1049.2,4.068,34.232,27.17643079
1099.1,3.82,34.277,27.23758556
1149.1,3.594,34.317,27.29192771
1199.1,3.426,34.346,27.33144995
1249.1,3.254,34.378,27.37339738
1298.9,3.121,34.4,27.40348334
1399.1,2.87,34.441,27.45930092
1499.5,2.702,34.478,27.50410166
1599.4,2.504,34.514,27.55023794
1699.5,2.348,34.539,27.58369038
1799,2.234,34.557,27.60789533
1899.5,2.14,34.571,27.62716996
1999.5,2.047,34.589,27.64945156
2003.3,2.043,34.589,27.64978327
6.3,22.976,35.062,23.98791133
9.7,22.978,35.063,23.98829319
19,22.98,35.064,23.98902156
29.2,22.982,35.063,23.98828598
39.5,22.983,35.063,23.98860312
49.5,22.986,35.063,23.98832673
59.6,22.987,35.063,23.98863257
69.1,22.983,35.062,23.98958467
79.2,22.983,35.063,23.99093723
89.1,22.974,35.064,23.99486888
99.6,22.973,35.066,23.9972913
109.5,22.897,35.053,24.00985626
119.2,22.265,35.019,24.16443093
129.2,20.828,34.993,24.54188366
139.6,20.699,34.982,24.56881074
149.6,20.114,34.956,24.7054104
159.3,19.73,34.934,24.78985828
169.3,19.299,34.913,24.8858818
179.5,18.751,34.878,24.99915258
189.4,18.388,34.855,25.07299396
199.6,18.174,34.839,25.11428908
219.6,17.68,34.802,25.20780764
239.5,17.292,34.786,25.28987022
259,17.082,34.779,25.33532567
279.3,16.911,34.768,25.3681336
299.5,16.684,34.746,25.40530105
319.1,16.38,34.715,25.45282677
338.8,16.087,34.683,25.49618434
358.9,15.618,34.641,25.570537
379.4,15.172,34.602,25.64004931
399.6,14.602,34.554,25.72729679
419,14.146,34.52,25.79831333
438.9,13.598,34.475,25.87763958
458.9,12.81,34.415,25.98986916
479.4,12.341,34.392,26.06380405
499.4,11.916,34.366,26.12490607
519.5,11.15,34.311,26.22362145
539.3,10.625,34.274,26.28843463
558.9,10.193,34.242,26.3384371
579,9.879,34.219,26.37384543
599.2,9.453,34.189,26.42097157
619.3,8.865,34.153,26.48686212
639.1,8.171,34.11,26.55928619
659.2,7.831,34.091,26.59460175
679.4,7.62,34.079,26.61581204
699.5,7.226,34.064,26.65962435
719.2,6.74,34.057,26.72023796
739.2,6.253,34.05,26.77830211
759.3,5.812,34.059,26.84068677
779.5,5.501,34.071,26.88788412
799.5,5.295,34.084,26.92260509
824.4,5.094,34.102,26.9602793
849.5,4.882,34.125,27.0026833
873.9,4.686,34.15,27.04440484
899.1,4.539,34.171,27.07725813
924.1,4.483,34.179,27.08984897
949.1,4.354,34.199,27.11966216
974.5,4.171,34.231,27.16442223
999.5,4.003,34.263,27.20728022
1049.1,3.757,34.302,27.26330512
1099.2,3.543,34.333,27.30918611
1149.4,3.377,34.358,27.34524612
1199.2,3.232,34.384,27.37983758
1249,3.08,34.414,27.41800067
1299.3,2.894,34.448,27.46208293
1399.3,2.703,34.478,27.50332118
1499.5,2.523,34.501,27.53758166
1599.4,2.378,34.526,27.57018362
1699.4,2.219,34.556,27.60763065
1799.1,2.161,34.567,27.62166467
1898.8,2.078,34.581,27.63999416
1998.9,2.017,34.591,27.65334786
2008.7,2.011,34.592,27.65467145
6.5,22.33,35.088,24.19211784
9.3,22.329,35.089,24.19331836
19.2,22.329,35.089,24.19387755
29.3,22.332,35.089,24.19359951
39.4,22.337,35.089,24.19275597
49.2,22.336,35.089,24.19359305
59.5,22.32,35.087,24.19718087
69.5,22.216,35.073,24.21646412
78.9,21.707,35.041,24.33502762
89,21.306,35.038,24.44393293
98.9,21.431,35.119,24.47173891
108.9,21.426,35.125,24.47821599
119,21.316,35.128,24.51126992
128.7,21.275,35.127,24.52226603
139.2,21.249,35.128,24.53070488
148.8,21.218,35.13,24.54121751
159,21.204,35.127,24.54330119
169.4,20.951,35.084,24.57998208
179.3,20.282,34.992,24.68985886
189.5,19.168,34.892,24.90436576
199.5,18.252,34.838,25.09421198
219,17.445,34.79,25.25539016
239.2,17.14,34.778,25.31998838
259.4,16.958,34.769,25.35702894
279.2,16.731,34.746,25.39352568
299.4,16.667,34.739,25.4038902
319,16.491,34.724,25.43406206
339.4,16.17,34.697,25.48801135
359.4,15.753,34.658,25.55335634
379.6,15.418,34.628,25.60580527
399.4,14.566,34.555,25.73576568
419.5,14.002,34.508,25.81916525
439.5,13.557,34.47,25.88216459
459,13.024,34.433,25.96147986
478.9,12.576,34.4,26.02456328
499.3,11.905,34.35,26.1145365
519.4,11.498,34.321,26.16808275
539.5,11.279,34.303,26.19453444
559.5,10.943,34.276,26.23434984
579.4,10.484,34.246,26.29200556
599.2,9.97,34.208,26.3504226
619.2,9.319,34.165,26.4242456
639.2,8.856,34.142,26.47999999
659.4,8.361,34.135,26.55079488
679.2,7.783,34.111,26.61757673
699.1,7.27,34.094,26.6771469
719.1,7.016,34.083,26.7036495
739.1,6.504,34.059,26.75309945
759.5,6.203,34.061,26.79358867
779.1,5.763,34.061,26.84847067
799.5,5.617,34.067,26.87109015
824.2,5.328,34.088,26.9221883
849.1,5.003,34.122,26.98671508
873.9,4.952,34.128,26.99746657
898.9,4.746,34.155,27.04203439
923.8,4.578,34.182,27.08202064
949.3,4.485,34.195,27.10257923
974.2,4.412,34.207,27.12011635
999.5,4.221,34.236,27.16344104
1049.4,3.914,34.287,27.23577199
1098.9,3.696,34.324,27.28721324
1149.3,3.484,34.363,27.33912774
1199.1,3.388,34.382,27.36373903
1249.2,3.144,34.406,27.40581932
1299.3,3.029,34.424,27.43093421
1399.1,2.825,34.459,27.47761107
1499.4,2.547,34.504,27.53798165
1598.9,2.404,34.527,27.56886297
1699.6,2.245,34.55,27.60076044
1799.1,2.145,34.57,27.62532193
1898.9,2.025,34.587,27.64888295
1999.5,1.955,34.6,27.66528122
2001.3,1.954,34.6,27.66536837
6.4,22.209,35.084,24.22325251
9.4,22.21,35.083,24.22237912
19.1,22.147,35.086,24.242948
29.1,22.098,35.091,24.26108423
39.3,22.084,35.09,24.26482556
49.4,22.068,35.089,24.26912024
59.4,21.945,35.094,24.30793587
68.9,21.802,35.093,24.34760437
79,21.394,35.061,24.43673123
89,21.082,35.041,24.50744419
99.7,20.974,35.068,24.55793224
109.5,20.914,35.07,24.57624007
119.4,20.855,35.069,24.59196452
129.3,20.778,35.072,24.61556123
139.4,20.71,35.063,24.62754989
148.9,20.648,35.062,24.64394719
159.1,20.324,35.028,24.70514351
169.5,19.672,34.961,24.82606668
178.9,19.146,34.914,24.92631666
188.9,18.762,34.882,24.99985732
199.3,18.584,34.865,25.03209443
219.4,17.92,34.818,25.16154119
239.5,17.546,34.788,25.23034206
259.4,17.349,34.774,25.26781591
279,16.798,34.736,25.37013018
299.1,16.504,34.716,25.42414405
319.2,16.265,34.699,25.46701433
